Property Type,Status,Curr List Price,Street Name,Street Type,Zip,County,Area,Baths,Beds,SqFt,Fin SqFt,Total SqFt,PSF,PSF Fin,Car Storage,Spaces,Description,Bsmt Size,Bsmt SqFt,Upper Beds,Fireplaces,Type,Near By,Style,Construction,Roofing,Year Built,Elementary,Junior High,Senior High,School District,Zoned,Terms,Addl Terms,Earnest Ck To,Min Earnest,Possession,Exclusions,Buyers Agency,Trans Br,Var Comm,LTD Srvc,Exclusive Agency,Legal,Taxes,EW Direction,EW#,NS Direction,NS#,Heat,Sewer,Water,Acres,Lot Size,Curr DOM,Total DOM,Orig List Price,Name,Listing Office,Sold Price,Concession Amt,Seller Type,Entered By,Entered Where,Internet Ads,Photo Count,Latitude,Longitude
Res,S,324990,LOUISIANA,Ave,80228,JEFF,JSC,3,4,2196,2905,2912,147.95,111.84,"Garage,Attached",2,"Cable Available,Covered Patio,Cook Top,Dryer,Disposal,Dishwasher,Formal Dining,Fence,Kitchen Island,Mstr Bathroom,Microwave Oven,Newer Paint,Patio,Refrigerator,Remodeled,Smoke Alarm,Sprinkler,Updated,Washer,Wndw Cover,Wood Floors",Partial,716,4,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1970,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Chicago Title,3500,72 HOURS AFTER DELIVERY OF DEED,None,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #20 BLK: 111 LOT: 0009,1964,West,12422,South,1300,"Forced Air, Gas",Public,Public,0.23,10273,14,14,324990,TERI CASTLEDINE,Keller Williams Denver Central,324900,2000,Individual,TC,BO,Yes,21,39.692544,-105.13842
Res,S,339999,ALKIRE,St,80228,JEFF,JSC,3,3,2733,3160,3303,124.41,107.59,"Garage,Attached",2,"Air Cond-Central,Ceiling Fan,Corner,No Covenants,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,High Spd Access,Landscaped Pro,Mstr Bathroom,Microwave Oven,Media Room,Master Suite,Newer Carpet,Newer Paint,Patio,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Tile Floor,Updated,Utility Shed,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Partial,570,2,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1962,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Chicago Title,5000,PEr Accepted Contract & DOD,Washer & Dryer,2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN FLG # 1 BLK: 001 LOT: 0001,1949,West,13200,South,878,"Forced Air, Gas",Public,Public,0.23,10283,59,59,349999,TIM WADE,MB DENVER HOME REAL ESTATE INC,340000,0,Individual,TW,BO,Yes,10,39.7026,-105.14746
Res,S,375000,DEVINNEY,St,80228,JEFF,JSC,4,6,2091,3025,3074,176.71,122.15,"Garage,Attached",2,"Balcony,Ceiling Fan,Cable Installed,Covered Patio,Dbl Pane Wndw,Deck,Dog Run,Dryer,Disposal,Dishwasher,Evap Cooler,Formal Dining,Fence,Five Piece Bath,Garden Area,Garage Dr,Gas Logs,Jet Action Tub,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Washer,Walk-In Closets",Full,983,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1971,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,5000,CLOSING,NONE,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 4 BLK: 013 LOT: 0018,2198,West,13800,South,538,"Forced Air, Gas",Public,Public,0.23,10386,5,5,375000,JEREMY KENDALL,MB REYNEBEAU & CO,369500,0,Individual,jk,BO,Yes,21,39.707494,-105.155227
Res,S,465000,FOOTHILL,Dr,80228,JEFF,JSC,4,5,2015,4030,4030,228.29,114.14,"Garage,Attached",2,"Agent Owner,Balcony,No Covenants,Covered Patio,Dbl Pane Wndw,Deck,Double Oven,Disposal,Dishwasher,Formal Dining,Five Piece Bath,Kitchen Island,Mstr Bathroom,Master Suite,Newer Carpet,Newer Paint,Pet Free,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Tile Floor,Two Master Bdrm,Updated,View City,View Mountains,Wet Bar,Wood Floors,Walk-In Closets,W/W Carpet",Full,2015,3,2,Detach Singl Fam,,Ranch/1 Story,Stucco/Brick,Built-Up/TarGvl,1965,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,First Integrity Title,5000,Delivery of Deed and Funding,Staging furniture and art,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN ESTATES BLK: 006 LOT: 0024,2388,West,13500,South,900,"Hot Water, Gas",Public,Public,0.174,10484,7,7,465000,RYAN JONKE,MODERN REAL ESTATE,460000,0,Individual,rj,BO,Yes,25,39.699011,-105.152368
Res,S,250000,ALABAMA,Pl,80228,JEFF,JSC,2,4,2394,2394,2394,108.6,108.6,Garage,2,"Air Cond-Central,Attic Fan,Ceiling Fan,No Covenants,Covered Patio,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Newer Paint,Refrigerator,RV Parking,Sprinkler,Stove/Range/Ovn,Tile Floor,Wndw Cover,Wood Floors",Full,790.28,3,0,Detach Singl Fam,,Raised Ranch,Brick,Composition,1962,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Guardian title,3500,,none,2.8,2.8,No,No,Excl Agency,GREEN MOUNTAIN VILLAGE FLG # 8 BLK: 063 LOT: 0006,1630,West,0,South,0,"Forced Air, Gas",Public,Public,0.24,10487,2,2,250000,THE ROWLEY GROUP,COLDWELL BANKER RESIDENTIAL 44,260000,0,Individual,DA,BO,Yes,13,39.693367,-105.131692
Res,S,599000,ELLSWORTH,Dr,80401,JEFF,JFW,3,4,3100,3100,5199,193.55,193.55,"Garage,Oversized",3,"Air Cond-Central,Ceiling Fan,Cable Installed,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garden Area,Garage Dr,Gas Logs,Jet Action Tub,Kitchen Island,Loft,Mstr Bathroom,Master Suite,Newer Paint,Patio,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling,View Mountains,Washer,Wood Floors,Walk-In Closets",Full,2199,3,2,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1993,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,EQUITY TITLE,10000,MUTUAL AGREEMENT,REFRIGERATOR,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES 10TH FLG BLK: 001 LOT: 0002,3893,West,15700,South,0,"Forced Air, Gas",Public,Public,0.24,10542,3,3,599000,Sherrie Mills,RE/MAX CHERRY CREEK,600000,4000,Individual,RR,BO,Yes,25,39.716191,-105.177026
Res,S,359000,1ST,Pl,80401,JEFF,JFW,3,5,2032,2508,2608,177.17,143.54,"Garage,Attached",2,"Air Cond-Central,Agent Owner,Covered Patio,Dbl Pane Wndw,Disposal,Dishwasher,Formal Dining,Fence,Microwave Oven,Newer Carpet,Newer Paint,Pet Free,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling",Partial,576,4,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1972,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,Heritage Title,2500,,NONE,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 2ND FLG BLK: 014 LOT: 0003,2454,West,0,South,0,"Forced Air, Gas",Public,Public,0.174,10584,6,6,349000,W Garrett Jones,JDI INVESTMENTS,360000,3000,Individual,GJ,BO,Yes,24,39.718587,-105.158506
Res,S,336900,CENTER,Dr,80228,JEFF,JSC,3,4,2048,2900,2945,159.67,112.76,"Garage,Attached",2,"Air Cond-Central,Balcony,No Covenants,Cook Top,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Great Room,High Spd Access,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Sprinkler,Updated,View City,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Full,897,3,2,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1968,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Chicago Title,5000,Per Accepted Contract and DOD,None,2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN FLG # 1 BLK: 007 LOT: 0007,2173,West,13405,South,600,"Forced Air, Gas",Public,Public,0.24,10598,143,143,365000,TIM WADE,MB DENVER HOME REAL ESTATE INC,327000,5000,Individual,TW,BO,Yes,10,39.70571,-105.15033
Res,S,604900,DEVINNEY,St,80401,JEFF,JFW,4,5,3425,4514,4786,173.72,131.81,"Garage,Attached",3,"Air Cond-Central,Ceiling Fan,Cable Installed,Covered Patio,Cook Top,Dbl Pane Wndw,Deck,Double Oven,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Five Piece Bath,Hot Tub,Mstr Bathroom,Microwave Oven,Master Suite,Patio,Refrigerator,Remodeled,Smoke Free,Tile Floor,Vaulted Ceiling,View Mountains,Wndw Cover,Wood Floors,W/W Carpet",Full,1361,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1978,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,Guardian Title,10000,72 hours after DOD,Washer & Dryer,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 4TH FLG BLK: 056 LOT: 0013,3790,West,13500,South,193,"Forced Air, Gas",Public,Public,0.174,10760,10,10,604900,MARY NEUMAYER,HOMESMART REALTY GROUP,595000,1800,Individual,MN,BO,Yes,25,39.71315384,-105.1563873
Res,S,305000,WARD,Ct,80228,JEFF,JSC,3,3,2187,2724,2903,139.46,111.97,"Garage,Attached",2,"Air Cond-Central,Corner,Cul-De-Sac,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Gas Logs,Mstr Bathroom,Microwave Oven,Patio,Refrigerator,RV Parking,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,Utility Shed,Washer,Wndw Cover,Wood Floors",Partial,716,3,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame,Composition,1971,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,Conventional,,RE/MAX PROFESSIONALS,3000,,None but personal property,2.8,0,Yes,Yes,Excl Right,GREEN MOUNTAIN VILLAGE FLG #21 BLK: 113 LOT: 0035,2015,West,12500,South,1281,"Forced Air, Gas",Public,Public,0.24,10836,0,0,305000,TIMOTHY SMITH,RE/MAX PROFESSIONALS,305000,4800,Individual,KM,BO,Yes,20,39.692958,-105.138425
Res,S,314750,BEECH,St,80228,JEFF,JSC,3,4,2388,2388,2388,129.82,129.82,"Garage,Attached",2,"Cable Available,Ceiling Fan,No Covenants,Covered Patio,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Evap Cooler,Formal Dining,Fence,Garage Dr,High Spd Access,Hot Tub,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Sprinkler,Tile Floor,Updated,Wndw Cover,Wood Floors,W/W Carpet",None,790.28,3,2,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1972,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,Chicago Title,5000,Per Accepted Contract & DOD,"Washer, Dryer",2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #26 BLK: 142 LOT: 0005,1982,West,13400,South,1873,"Forced Air, Gas",Public,Public,0.25,10888,5,5,314750,Tim Wade,MB DENVER HOME REAL ESTATE INC,310000,0,Individual,TW,BO,Yes,8,39.683256,-105.151173
Res,S,309000,5TH,Ave,80401,JEFF,JFW,3,4,2602,2602,2602,118.61,118.61,"Carport,Oversized",2,"Backs to Greenbt,Balcony,Cook Top,Cul-De-Sac,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Evap Cooler,Fence,Fix-Up,Garden Area,Gas Logs,High Spd Access,Mstr Bathroom,Pool Community,Patio,Quick Poss,Refrigerator,Skylights,Stove/Range/Ovn,View City,Vaulted Ceiling,Washer,Wndw Cover",Full,790.28,3,2,Detach Singl Fam,Park/Greenbelt,Bi-Level,Frame/Brick,Composition,1971,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,LAND TITLE,5000,48 Hours after closing,SMALL FREEZER IN LAUNDRY ROOM,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 1ST FLG BLK: 001 LOT: 0002 BLK: 001 LOT: 0001,2539,West,14300,North,500,"Forced Air, Gas",Public,Public,0,10897,103,103,329000,Mykey Terry,8Z REAL ESTATE,308628,13000,Individual,MT,BO,Yes,21,39.72401,-105.15991
Res,S,320000,BEECH,St,80228,JEFF,JSC,3,4,2171,2171,2792,142.79,142.79,"Garage,Attached",2,"Cable Available,Ceiling Fan,Cable Installed,Covered Patio,Cook Top,Central Vacuum,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Gas Logs,High Spd Access,Humidifier,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Patio,Quick Poss,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Tile Floor,Wndw Cover,Wood Floors,W/W Carpet",Partial,621,4,1,Detach Singl Fam,,4 Level w/Bsmt,Frame/Brick,Composition,1969,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,4000,3 DAYS AFTER CLOSING,"Refrigerator, washer and dryer",2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 1 BLK: 004 LOT: 0007,1995,East,13300,South,700,"Forced Air, Gas",Public,Public,0.25,10944,21,21,340000,Rocky Reynebeau,MB REYNEBEAU & CO,310000,0,Individual,RR,BO,Yes,20,39.703505,-105.149973
Res,U,309900,LEWIS,St,80226,JEFF,JSC,3,4,2242,3000,3092,138.22,103.3,"Garage,Attached,Oversized",2,"Air Cond-Central,Ceiling Fan,No Covenants,Cook Top,Cul-De-Sac,Dryer,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Microwave Oven,Newer Paint,Quick Poss,Refrigerator,Remodeled,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling,Washer,Wet Bar,Wood Floors",Partial,850,3,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1968,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,Cash",2012 taxes,HERITAGE TITLE,6000,DOD/FUNDING,NONE,2.8,2.8,Yes,No,Excl Right,SUN VALLEY WEST BLK: 002 LOT: 0027,2014,West,10100,South,814,"Forced Air, Gas",Public,Public,0.26,11308,46,46,324900,SANDI HEWINS,MB SANDI HEWINS & ASSOC INC,336807.13,1610.790419,Individual,SH,BO,Yes,11,39.702071,-105.112612
Res,S,429000,LEE,St,80226,JEFF,JSC,2,3,2019,2752,2932,205.55,150.8,"Garage,Attached",3,"Burglar Alarm,Ceiling Fan,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Gas Logs,Jet Action Tub,Landscaped Pro,Microwave Oven,Newer Carpet,Patio,Quick Poss,Refrigerator,RV Parking,Self-Clean Oven,Smoke Free,Skylights,Sprinkler,Stove/Range/Ovn,Tile Floor,Utility Shed,View City,Vaulted Ceiling,Washer,Wood Floors,W/W Carpet",Partial,913,3,1,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,1995,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,Cash",SEE VIRTUAL TOUR,"Joe Bilicki Realty, Inc.",5000,Negotiable,Personal Possessions,2.8,2.8,Yes,No,Excl Right,GLENNON HEIGHTS BLK: 007 LOT: 0012,2576,West,10200,South,585,"Forced Air, Gas",Public,Public,0.26,11391,122,122,469000,Joe Bilicki,JOE BILICKI REALTY INC,415000,0,Individual,B,BO,Yes,25,39.70549774,-105.1123276
Res,S,779000,EXPOSITION,Pl,80228,JEFF,JSC,4,4,3888,5490,5890,198.05,140.26,"Garage,Attached",4,"Air Cond-Central,Backs to Greenbt,Balcony,Backs to Open Sp,Covered Patio,Cook Top,Dbl Pane Wndw,Deck,Double Oven,Dryer,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Jack & Jill Bath,Kitchen Island,Loft,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Refrigerator,Remodeled,Smoke Alarm,Security Entry,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,View City,View Mountains,Washer,Wood Floors,Walk-In Closets",Full,2002,3,2,Detach Singl Fam,,Two Story,Brick,Composition,1993,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,Cash",,FULLER SOTHEBYS INTERNATIONAL REALTY,42450,,CONTACT LISTING BROKER,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 5 LOT: 0030,4408,West,0,South,0,"Forced Air, Gas",Public,Public,0.26,11495,97,97,849000,DOUGLAS KERBS,Fuller Sotheby's International Realty,770000,0,Individual,KE,BO,Yes,25,39.703301,-105.156469
Res,A,519000,ELLSWORTH,Dr,80401,JEFF,JFW,4,5,2139,3140,3300,242.64,165.29,"Garage,Attached",3,"Air Cond-Central,Cable Available,Ceiling Fan,Dbl Pane Wndw,Deck,Double Oven,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Garage Dr,Gas Logs,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Pet Free,Quick Poss,Refrigerator,Remodeled,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Two Master Bdrm,View City,View Mountains,Wood Floors,Walk-In Closets,W/W Carpet",Full,1161,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Wood Shingles,1994,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,RE/MAX ALLIANCE,6000,DOD & FUNDING,NONE,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 001 LOT: 0023,3200,West,16000,North,250,"Forced Air, Gas",Public,Public,0.174,11587,45,45,569000,CINDY WILLARD,RE/MAX ALLIANCE,336807.13,1610.790419,Individual,TK,BO,Yes,25,39.719104,-105.184457
Res,A,497500,3RD,Pl,80401,JEFF,JFW,3,4,2168,3121,3218,229.47,159.4,Oversized,2,"Air Cond-Central,Buyer's Warranty,Ceiling Fan,Corner,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Gas Logs,High Spd Access,Hot Tub,Landscaped Pro,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Park Addl Off St,Quick Poss,Refrigerator,Remodeled,Skylights,Sprinkler,Stove/Range/Ovn,Sump Pump,Updated,Wood Floors,Walk-In Closets",Partial,1050,3,1,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Wood Shingles,1975,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,RE/MAX Professinoals,5000,3 days after DOD,Seller's Personal Property,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 3RD FLG BLK: 030 LOT: 0001,3061,West,13800,North,300,"Forced Air, Gas",Public,Public,0.27,11730,15,15,510000,JIM ERPELDING,RE/MAX PROFESSIONALS,336807.13,1610.790419,Individual,LT,BO,Yes,25,39.7219,-105.155015
Res,U,299000,TENNESSEE,Pl,80228,JEFF,JSC,2,4,2192,2192,2192,136.41,136.41,"Garage,Attached",2,"Ceiling Fan,Covered Patio,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Refrigerator,Stove/Range/Ovn,Updated,Wood Floors,W/W Carpet",None,790.28,2,2,Detach Singl Fam,,Bi-Level,Brick,Composition,1963,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,GUARDIAN TITLE,2000,5 DADOD,"WASHER, DRYER, FREEZER",2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 5 BLK: 047 LOT: 0002,1789,West,12300,South,1100,"Forced Air, Gas",Public,Public,0.174,11865,31,31,299000,ELAINE EGGART,COLDWELL BANKER RESIDENTIAL 18,336807.13,1610.790419,Individual,LE,BO,Yes,15,39.697082,-105.138527
Res,S,299000,TENNESSEE,Pl,80228,JEFF,JSC,3,4,2918,2918,2918,100.07,100.07,"Garage,Attached,Off Street",2,"Air Cond-Central,Cable Available,Ceiling Fan,Corner,No Covenants,Covered Patio,Dog Run,Dishwasher,Formal Dining,Fence,Garage Dr,Landscaped Pro,Mstr Bathroom,Park Addl Off St,Quick Poss,Refrigerator,RV Parking,Sprinkler,Stove/Range/Ovn,Wet Bar,Wood Floors,Walk-In Closets,W/W Carpet",Full,790.28,3,2,Detach Singl Fam,,Raised Ranch,Stucco/Brick,Composition,1962,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Land Title/Jennifer Baril/Littleton Office,3000,Negotiable,All Staging Furniture,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 5 BLK: 047 LOT: 0001,1749,West,12482,North,1000,"Forced Air, Gas",Public,Public,0.27,12033,14,14,299000,JENELLE BEZDEK,SUPREME REALTY GROUP,292000,1090,Individual,jb,BO,Yes,22,39.697239,-105.138877
Res,U,349900,IOWA,Dr,80228,JEFF,JSC,3,5,2643,2643,2643,132.39,132.39,"Garage,Attached",2,"Agent Owner,Cul-De-Sac,Dbl Pane Wndw,Deck,Dog Run,Dryer,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Gas Grill,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Pet Free,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Washer,Wndw Cover,Wood Floors,W/W Carpet",None,790.28,2,0,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1968,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,FIDELITY TITLE,5000,DOD and funding,STAGING ITEMS,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #18 BLK: 105 LOT: 0025,1965,West,12400,South,1600,"Forced Air, Gas",Public,Public,0.28,12100,11,11,349900,DEBORAH TUCKER,STERLING REAL ESTATE GROUP INC,336807.13,1610.790419,Corp/Trust,VL,BO,Yes,25,39.688929,-105.137561
Res,S,539000,CENTER,Dr,80228,JEFF,JSC,3,3,2576,3841,4064,202.64,135.9,"Garage,Attached",3,"Air Cond-Central,Balcony,Ceiling Fan,No Covenants,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Garage Dr,Gas Logs,Great Room,Hot Tub,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Refrigerator,Smoke Alarm,Smoke Free,Skylights,Sprinkler,Tile Floor,View City,Vaulted Ceiling,View Mountains,Wndw Cover,Walk-In Closets,W/W Carpet",Full,1488,1,1,Detach Singl Fam,,Two Story,Frame/Brick,Cement Shake,1992,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,Cash",,HERITAGE TITLE,7500,3 DAYS AFTER DOD,GARAGE WORKBENCH  *WASHER & DRYER (NEGOTIABLE),2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 8 LOT: 0076 LOT: 0075,3728,West,14467,South,600,"Hot Water, Gas",Public,Public,0.28,12283,175,175,569000,Jason Reynebeau,MB REYNEBEAU & CO,522000,0,Individual,JR,BO,Yes,23,39.70881,-105.16284
