Property Type,Status,Street Name,Street Type,County,Area,Car Storage,Description,Bsmt Size,Type,Near By,Style,Construction,Roofing,Elementary,Junior High,Senior High,School District,Zoned,Terms,Addl Terms,Earnest Ck To,Possession,Exclusions,Var Comm,LTD Srvc,Exclusive Agency,Legal,EW Direction,NS Direction,Heat,Sewer,Water,Name,Listing Office,Seller Type,Entered By,Entered Where,Internet Ads,Photo Count,Latitude,Longitude,Baths,Beds,SqFt,Fin SqFt,Total SqFt,PSF,PSF Fin,Zip,Spaces,Bsmt SqFt,Upper Beds,Fireplaces,Year Built,Min Earnest,Buyers Agency,Trans Br,Taxes,EW#,Acres,Lot Size,Curr DOM,Total DOM,NS#,Concession Amt,Curr List Price
Res,S,DAVIES,Ct,ARAP,SSC,"Garage,Attached","Air Cond-Central,Ceiling Fan,Cable Installed,No Covenants,Cook Top,Cul-De-Sac,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garden Area,Golf Community,Garage Dr,High Spd Access,Jet Action Tub,Landscaped Pro,Mstr Bathroom,Microwave Oven,Newer Paint,On Golf Course,Pet Free,Refrigerator,Remodeled,Self-Clean Oven,Smoke Free,Sprinkler,Tile Floor,Wood Floors,Walk-In Closets",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Twain                    ,Powell                   ,Arapahoe                 ,LIT6,R-3,"Conventional,FHA,VA,Cash",,Keller Williams Preferred Realty,48 hours after DOD,"freezer and refrigerators in basement, washer & dryer, basketball backstop",No,Yes,Excl Right,LOT 7 BLK 25 SOUTHGLENN 5TH FLG,West,South,"Forced Air, Gas",Public,Public,ILSE HEMMER,KELLER WILLIAMS PREFERRED RLTY,Individual,ih,BO,Yes,,39.589102,-104.97377,3,5,1551,3102,3102,225.66,112.83,80122,2,1551,,1,1964,3000,2.8,2.8,2108,0,0.59,25526,0,0,0,0,340000
Res,S,LOGAN,Ct,ARAP,SSC,"Garage,Attached","Ceiling Fan,Covered Patio,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Patio,Refrigerator,Smoke Alarm,Smoke Free,Skylights,Sprinkler,Stove/Range/Ovn,Washer,Wndw Cover,Wood Floors,Walk-In Closets,Work Shop,W/W Carpet",Partial,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,East                     ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,Fidelity National Title,Two days after closing,"Lace curtains in living room, under the cabinet radio and toster in the kitchen.",No,No,Excl Right,LOT 2 BLK 7 SHERWOOD PARK,East,South,"Forced Air, Gas",Public,Public,DAVE HAYES,MB HAYES REAL ESTATE CO,Individual,Me,BO,Yes,25,39.60303,-104.982582,3,5,1515,2242,2727,198.02,133.81,80121,2,1212,,1,1964,5000,2.8,2.8,1938,400,,10149,4,4,6200,0,299995
Res,S,PENNSYLVANIA,St,ARAP,SSC,"Garage,Attached","Dryer,Fix-Up,Quick Poss,Utility Shed,Washer",Partial,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,Hopkins                  ,Euclid                   ,Heritage                 ,LIT6,R-3,Cash,NEED TO BE CASH,RE/MAX MASTERS,AT COMPLETION OF CLOSING,PERSONAL ITEMS REMAINING,No,No,Excl Right,LOT 2 BLK 26 SOUTHWIND SUB 3RD FLG 1ST AMENDED,East,South,"Hot Water, Gas",Public,Public,CHUCK TRAUTMAN,RE/MAX MASTERS INC,Individual,CT,BO,Yes,,39.588775,-104.980397,3,4,1663,1663,1663,115.45,115.45,80122,2,,2,2,1963,10000,2.8,2.8,1598,600,,10498,2,2,7110,0,189950
Res,S,EASTER,Ave,ARAP,SSC,"Garage,Attached","Air Cond-Central,Cable Installed,Covered Patio,Disposal,Dishwasher,Formal Dining,Garage Dr,Mstr Bathroom,Quick Poss,Refrigerator,Smoke Free,Sprinkler,Sun Room,Stove/Range/Ovn",Partial,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,"Composition,Simulated Shake",Twain                    ,Powell                   ,Arapahoe                 ,LIT6,R-3,"Conventional,FHA,VA,Cash",,8Z TITLE,BY AGREEMENT,SWINGSET IS NEGOTIABLE,No,No,Excl Right,LOT 7 BLK 52 SOUTHGLENN 7TH FLG,East,South,"Forced Air, Gas",Public,Public,JENNIFER STENBAK,8Z THE ZAK GROUP,Individual,MR,BO,Yes,25,39.589441,-104.967478,2,3,1648,1648,2999,160.8,160.8,80122,2,1351,,1,1974,2500,2.8,2.8,1932,1850,0.38,16944,20,20,7100,0,285000
Res,S,GRANT,St,ARAP,SSC,Off Street,Remodeled,Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Hopkins                  ,Euclid                   ,Heritage                 ,LIT6,R-3,"Conventional,FHA,VA,Cash",,Chicago Title,Funding and DOD,"Staging Items including furniture, artwork and decorations.",No,No,Excl Right,LOT 1 BLK 3 VISTA VERDE ESTATES,East,South,"Forced Air, Gas",Public,Public,STEPHANIE TUZINOVIC,Cherry Creek Properties LLC,Corp/Trust,ST,BO,Yes,21,39.594871,-104.982723,3,5,1104,2208,2208,237.32,118.66,80122,3,1104,,2,1960,2500,2.8,2.8,893,400,0.27,11848,104,104,6700,6000,269900
Res,S,VINE,Cir,ARAP,SSC,"Garage,Attached","Air Cond-Central,Backs to Open Sp,Cable Available,Cul-De-Sac,Deck,Double Oven,Eating Sp/Kit,Formal Dining,Fence,High Spd Access,Mstr Bathroom,Newer Carpet,Newer Paint,Park Addl Off St,Quick Poss,Refrigerator,Remodeled,Self-Clean Oven,Walk-In Closets,W/W Carpet",Partial,Attach Singl Fam,,Two Story,Frame/Brick,Composition,Twain                    ,Powell                   ,Arapahoe                 ,LIT6,RES,"Conventional,FHA,VA,Cash",,THE KENTWOOD COMPANY,NEGOTIABLE,NONE,No,No,Excl Right,25600-00B-010 LOT 10 BLK B GLENN OAKS SUB 2ND FLG AMEND,West,South,"Forced Air, Gas",Public,Public,Jeff Perry,THE KENTWOOD COMPANY,Estate,lc,BO,Yes,19,39.588113,-104.96453,2,3,1642,2062,2062,131.24,104.51,80122,2,420,2,1,1975,3000,2.8,2.8,1440,2100,,3049,0,0,7100,0,219000
Res,S,SHERMAN,St,ARAP,SSC,"Garage,Attached","Cable Available,Cable Installed,No Covenants,Cook Top,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garden Area,Garage Dr,Great Room,High Spd Access,Newer Carpet,Newer Paint,Pet Free,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Tile Floor,Utility Shed,Wood Floors,Work Shop,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Hopkins                  ,Euclid                   ,Heritage                 ,LIT6,R-3,"Conventional,FHA,VA,Cash",,Fidelity Title,DOD,Staging Furniture,No,No,Excl Right,LOT 2 BLK 5 SOUTHWIND SUB 1ST FLG,East,South,"Forced Air, Gas",,,Annelyse Bennett,Rock Res Realty,Corp/Trust,AB,BO,Yes,1,39.587408,-104.985557,2,5,1188,2376,2376,247.47,123.74,80122,1,1188,,2,1960,3000,2.8,2.8,1601,0,,9496,2,2,0,2000,299000
Res,S,LOGAN,Ct,ARAP,SSC,Carport,"Air Cond-Central,Cable Available,Ceiling Fan,Dryer,Disposal,Dishwasher,Fence,Mstr Bathroom,Newer Carpet,Newer Paint,Refrigerator,Stove/Range/Ovn,Washer",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,FIRST INTEGRITY TITLE,72 hours after delivery of deed,none,No,No,Excl Right,LOT 6 BLK 3 HIGHLINE SUB,East,South,"Forced Air, Gas",Public,Public,MICHAEL ZAKHEM,ZAKHEM & COMPANY,Individual,kf,BO,Yes,16,39.60184479,-104.9830856,3,5,1225,2350,2450,204.08,106.38,80121,2,1225,,2,1961,2500,2.8,2.8,2361,400,,8973,1,1,6300,0,254900
Res,S,FRANKLIN,St,ARAP,SSC,"Garage,Attached","Cable Available,Ceiling Fan,Cable Installed,No Covenants,Cook Top,Dbl Pane Wndw,Deck,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Golf Community,Gas Logs,Mstr Bathroom,Microwave Oven,Patio,Refrigerator,Remodeled,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling,Wndw Cover,Wood Floors",Partial,Detach Singl Fam,,Tri-Lvl w/Bsmt,,Composition,Twain                    ,Powell                   ,Arapahoe                 ,LIT6,R-3,"Conventional,FHA,VA,Cash",,Land Title,Imm,none,No,No,Excl Right,LOT 51 BLK 4 SOUTHGLENN 8TH FLG,East,South,"Forced Air, Gas",Public,Public,Emilie Hogy,EMILIE HOGY 8Z REAL ESTATE,Individual,eh,BO,Yes,24,39.58271,-104.965465,3,3,1762,1762,2344,163.17,163.17,80122,2,582,3,1,1976,2500,2.8,2.8,1835,1600,0.21,9148,2,2,7383,0,287500
Res,S,PEARL,St,ARAP,SSC,"Garage,Attached","Attic Fan,Cable Installed,Corner,No Covenants,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Microwave Oven,Newer Carpet,Newer Paint,Park Addl Off St,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Stove/Range/Ovn,Updated,Washer,Wndw Cover,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,LAND TITLE,CONTINGENT ON FINDING NEW HOUSE,WASHER & DRYER NEGOTIABLE,No,No,Excl Agency,LOT 15 BLK 9 BROADWAY ESTATES 1ST FLG,East,South,"Forced Air, Gas",Public,Public,BENJAMIN BOW,MB HUME & COMPANY,Individual,MT,BO,Yes,25,39.596746,-104.979215,2,3,1232,2220,2464,229.71,127.48,80121,1,1232,,2,1957,3000,2.8,2.8,1487,100,0.26,11326,14,14,6500,0,284000
Res,S,OGDEN,St,ARAP,SSC,"Garage,Carport,Attached","Ceiling Fan,Cable Installed,No Covenants,Covered Patio,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Patio,Refrigerator,Smoke Free,Sprinkler,Stove/Range/Ovn,Utility Shed,W/W Carpet",Partial,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,"Guardian Title Agency, LLC",Upon Delivery of Deed and Funding,"Washer, dryer, speakers in family room",No,No,Excl Right,LOT 7 BLK 46 BROADWAY ESTATES 2ND FLG,East,South,"Forced Air, Gas",Public,Public,Kenneth Kearns,KELLER WILLIAMS DTC,Relo Co,CW,BO,Yes,25,39.596701,-104.973763,3,3,1788,2350,2412,165.55,125.96,80121,2,624,3,1,1961,2500,2.8,2.8,1893,1000,0.21,9104,10,10,6500,0,289000
Res,S,WEAVER,Pl,ARAP,SSC,Off Street,"Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Newer Carpet,Quick Poss,Utility Shed,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,Land Title,After Delivery Of Deed And Funding,Personal Items,Yes,No,Excl Right,LOT 15 BLK 16 BROADWAY ESTATES 1ST FLG,East,South,"Forced Air, Gas",Public,Public,TERRY JENNI,MB REALTY INNOVATIONS,Individual,TJ,BO,Yes,14,39.5988,-104.98761,2,3,1276,1952,2424,173.59,113.47,80121,4,1148,,1,1959,3000,2.8,2.8,1358,23,0.2,8712,3,3,6600,2500,219000
Res,S,PENNSYLVANIA,St,ARAP,SSC,"Garage,Detached","No Covenants,Covered Patio,Dog Run,Disposal,Dishwasher,Eating Sp/Kit,Fence,Microwave Oven,Patio,Quick Poss,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Updated,Utility Shed,Wndw Cover,Wood Floors",Partial,Detach Singl Fam,,Ranch/1 Story,Frame,Composition,East                     ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,THE KENTWOOD COMPANY,72 HOURS AFTER DOD,TO BE DETERMINED,No,No,Excl Right,LOT 5 ALLISON SUB 2ND FLG,East,South,"Forced Air, Gas",Public,Public,Brendan Moran,THE KENTWOOD COMPANY,Individual,SM,BO,Yes,25,39.604509,-104.98041,1,2,1114,1114,1492,268.85,268.85,80121,2,378,,,1950,3000,2.8,2.8,1851,500,0.54,23392,27,27,6200,7000,295000
Res,S,LOGAN,St,ARAP,SSC,"Garage,Detached","Air Cond-Central,Cable Available,Ceiling Fan,Cable Installed,Corner,Dbl Pane Wndw,Disposal,Dishwasher,Formal Dining,Fence,Garden Area,Garage Dr,High Spd Access,Microwave Oven,Quick Poss,Refrigerator,Remodeled,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Hopkins                  ,Euclid                   ,Heritage                 ,LIT6,R-3,"Conventional,FHA,VA,Cash",ALL MEASURES APPROX,LAND TITLE,NEGOTIABLE,"WASHER, DRYER",No,No,Excl Right,LOT 10 BLK 9 SOUTHWIND SUB 2ND FLG,East,South,"Forced Air, Gas",Public,Public,JON SOMMER,"YOUR CASTLE REAL ESTATE, INC",Individual,JS,BO,Yes,13,39.584842,-104.984237,2,4,1441,1913,2622,204.72,154.21,80122,2,1181,,0,1960,3000,2.8,2.8,1796,400,0.31,13372,19,19,7300,6000,289900
Res,S,DOWNING,St,ARAP,SSC,"Garage,Attached","Air Cond-Central,Ceiling Fan,Covered Patio,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Refrigerator,Smoke Alarm,Smoke Free,Washer,Wndw Cover",Partial,Detach Singl Fam,,Tri-Lvl w/Bsmt,Vinyl Siding,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,GUARDIAN TITLE,UPON DELIVERY OF DEED,NONE,No,No,Excl Right,LOT 15 BLK 46 BROADWAY ESTATES 2ND FLG,East,South,"Forced Air, Gas",Public,Public,KIRSTEN MEDEIROS,COLDWELL BANKER DEVONSHIRE,Individual,KM,BO,Yes,,39.595594,-104.973357,3,4,1788,2412,2412,149.89,111.11,80121,1,624,3,2,1961,4000,2.8,2.8,1856,1000,,9016,5,5,6683,5000,263000
Res,S,LAFAYETTE,St,ARAP,SSC,"Garage,Attached","Air Cond-Central,Cable Available,Covered Patio,Cook Top,Dbl Pane Wndw,Deck,Double Oven,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Garage Dr,High Spd Access,Mstr Bathroom,Newer Paint,Pet Free,Patio,Quick Poss,Refrigerator,Smoke Free,Stove/Range/Ovn,Washer",Partial,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Franklin                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,Assured Title Agency,,N/A,No,No,Excl Right,LOT 10 BLK 48 BROADWAY ESTATES 2ND FLG,East,South,"Forced Air, Gas",Public,Public,Joel A Morin,COLORADO HOMEFINDER LLC,Individual,MM,BO,Yes,21,39.598381,-104.971565,3,5,1522,2740,3044,226.68,125.91,80121,2,1522,,2,1962,5000,2.8,2.8,1925,1400,0.35,15246,4,4,6539,0,349900
Res,S,WILLIAMS,St,ARAP,SSC,"Garage,Detached,Oversized","Cable Available,Cable Installed,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Garage Dr,High Spd Access,Kitchen Island,Landscaped Pro,Microwave Oven,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Stove/Range/Ovn,Tile Floor,Updated,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Franklin                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,LAND TITLE,UPON DOD & FUNDING,"ALL NOT LISTED IN MLS, PERSONAL PROPERTY",No,No,Excl Right,LOT 2 BLK 66 BROADWAY ESTATES 4TH FLG,East,South,"Forced Air, Gas",Public,Public,SLAVA BAKHOUR,A STEP ABOVE ABOVE REALTY,Corp/Trust,SB,BO,Yes,0,39.601528,-104.9681,2,5,1138,2214,2264,276.8,142.28,80121,2,1126,,,1963,3500,2.8,2.8,1738,1800,0.25,12893,48,48,6300,5000,319950
Res,S,EUCLID,Ave,ARAP,SSE,"Garage,Attached","Cable Available,Dishwasher,Formal Dining,Fence,Fix-Up,Park Addl Off St,Patio,Quick Poss,Washer,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,RES,"Conventional,Cash",,RE/MAX Professionals,Negotiable,None,No,No,Excl Right,LOT 10 BLK 15 BROADWAY ESTATES 1ST FLG,East,South,"Forced Air, Gas",Public,Public,JEAN THEOBALD,RE/MAX PROFESSIONALS,Individual,AG,BO,Yes,25,39.598005,-104.987324,1,4,1174,1879,2348,181.71,113.54,80121,1,1174,,2,1959,2500,2.8,2.8,2027,21,0.21,9104,5,5,6600,0,210000
Res,S,SOUTHWOOD,Dr,ARAP,SSC,"Garage,Attached","Backs to Open Sp,Ceiling Fan,No Covenants,Covered Patio,Cook Top,Dbl Pane Wndw,Deck,Double Oven,Disposal,Eating Sp/Kit",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",*BACKS TO HIGHLINE*,"RE/MAX MASTERS, INC.",TO BE NEGOTIATED,"CLOTHES WASHER AND DRYER, TWO REFRIGERATORS AND FREEZER",No,No,Excl Right,LOT 6 BLK 3 LUDJOR SUB,East,South,"Forced Air, Gas",Public,Public,LINDA KNIGHT,RE/MAX MASTERS INC,Individual,AM,BO,Yes,25,39.601133,-104.977132,3,6,1388,2359,2776,244.24,143.7,80121,2,1388,,2,1959,5000,2.8,2.8,1918,800,0.23,10019,77,77,6400,5000,350000
Res,S,HIGH,St,ARAP,SSC,"Garage,Attached","Cable Available,Ceiling Fan,Cable Installed,No Covenants,Deck,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,High Spd Access,Hot Tub,Microwave Oven,Newer Paint,Park Addl Off St,Patio,Quick Poss,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,Washer,Wndw Cover,Walk-In Closets,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Franklin                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,THE KENTWOOD COMPANY,NEGOTIABLE,NONE,No,No,Excl Right,LOT 17 BLK 65 BROADWAY ESTATES 4TH FLG,East,South,"Forced Air, Gas",Public,Public,Jeff Perry,THE KENTWOOD COMPANY,Individual,lc,BO,Yes,25,39.600624,-104.966849,2,3,1138,2227,2276,228.47,116.75,80121,1,1138,3,1,1963,3000,2.8,2.8,1786,1900,0.29,12720,0,0,6300,2800,250000
Res,S,LOGAN,St,ARAP,SSC,"Garage,Attached,Off Street","Attic Fan,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Gas Logs,High Spd Access,Microwave Oven,Newer Paint,Quick Poss,Refrigerator,RV Parking,Smoke Free,Sprinkler,Stove/Range/Ovn,Wndw Cover,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Hopkins                  ,Euclid                   ,Heritage                 ,LIT6,R-3,"Conventional,FHA,VA,Cash",,FIDELITY NATIONAL TITLE INSURANCE COMPANY,RECEIPT OF GOOD FUNDS,NONE,Yes,No,Excl Right,LOT 8 BLK 12 SOUTHWIND SUB 2ND FLG,East,South,"Forced Air, Gas",Public,Public,LAURIE ANDERSON,SIGNATURE PROPERTIES,Individual,LA,BO,Yes,16,39.584842,-104.983541,2,4,1188,2316,2376,231.48,118.74,80122,1,1188,,2,1961,3000,2.8,2.8,1833,400,0.31,13591,1,1,7200,1500,275000
Res,S,WASHINGTON,St,ARAP,SSC,"Garage,Attached","Cable Available,Cable Installed,Corner,Covered Patio,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Great Room,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Tile Floor,Updated,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,FIDELITY TITLE,DOD,STAGING FURNITURE,No,No,Excl Agency,LOT 11 & NLY 3 FT OF 10 BLK 19 BROADWAY ESTATES 1ST FLG,East,South,"Forced Air, Gas",,,Annelyse Bennett,Rock Res Realty,Corp/Trust,AB,BO,Yes,19,39.597707,-104.978046,2,4,1276,2424,2424,215.52,113.45,80121,1,1148,,1,1959,3000,2.8,2.8,1710,1000,,11892,90,90,6540,0,279000
Res,S,VINE,Cir,ARAP,SSC,"Garage,Attached","Air Cond-Central,Cable Available,Cul-De-Sac,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garden Area,Garage Dr,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Park Addl Off St,Pool Community,Pet Free,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,View Mountains,Washer,Wndw Cover,Wood Floors,Walk-In Closets",Full,Detach Singl Fam,,Two Story,Frame/Brick,Composition,Twain                    ,Powell                   ,Arapahoe                 ,LIT6,RES,"Conventional,FHA,VA,Cash",JUMP ON LOW % RATES,HANOVER REALTY,,N,Yes,No,Excl Agency,25600-00A-24A A POR OF LOTS 23 & 24A DESC AS BEG SE COR LOT 23 TH N 11.5 FT TH SW 44.7,East,South,"Forced Air, Gas",Public,Public,Lance Chayet,HANOVER REALTY,Individual,JM,BO,Yes,25,39.587282,-104.965695,3,4,1672,2158,2158,153.71,119.09,80122,2,486,3,1,1975,2000,2.8,2.8,1766,2100,0.06,2875,34,34,7175,3000,257515
Res,S,PENNSYLVANIA,St,ARAP,SSC,"Garage,Attached,Oversized","Attic Fan,Ceiling Fan,No Covenants,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Fix-Up,Garden Area,Garage Dr,Mstr Bathroom,Patio,Quick Poss,Smoke Free,Sprinkler,Stove/Range/Ovn,Storm Windows,Utility Shed,Wet Bar,Wndw Cover,Wood Floors,Work Shop,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,,Hopkins                  ,Euclid                   ,Heritage                 ,LIT6,Res,"Conventional,FHA,VA,Cash",,RE/MAX Professionals,As Negotiated in Contract,"Clothes Washer and Dryer, Refrigerator",No,No,Excl Right,LOT 16 BLK 5 VISTA VERDE ESTATES,East,South,"Hot Water, Gas",Public,Public,ROGER & JERI EVANS,RE/MAX PROFESSIONALS,Individual,JL,BO,Yes,22,39.59155,-104.980376,3,4,1434,2438,2868,186.89,109.93,80122,2,1434,,2,1961,3000,2.8,2.8,1186,700,0.4,17424,2,2,6900,0,270000
Res,S,VINE,Ct,ARAP,SSC,"Garage,Attached","Cable Available,Ceiling Fan,No Covenants,Covered Patio,Cook Top,Cul-De-Sac,Dryer,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Mstr Bathroom,Quick Poss,Refrigerator,RV Parking,Smoke Alarm,Smoke Free,Solar/Hot Wtr,Sprinkler,Stove/Range/Ovn,Storm Windows,Utility Shed,Washer,Wndw Cover,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Franklin                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,TBD with contract,Immediately after Closing and Funding,None,No,No,Excl Right,LOT 2 BLK 62 BROADWAY ESTATES 4TH FLG,East,South,"Hot Water, Gas",Public,Public,Debra L Clem Fox,ERA HERMAN GROUP,Individual,DF,BO,Yes,18,39.599981,-104.963604,2,3,1532,1532,3064,179.5,179.5,80121,2,1532,,0,1964,5000,2.8,2.8,1846,2200,0.37,16117,4,4,6460,5380,259900
Res,S,PENNSYLVANIA,St,ARAP,SSC,"Garage,Attached","Air Cond-Central,Attic Fan,Cable Available,Corner,Covered Patio,Cook Top,Dbl Pane Wndw,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Park Addl Off St,Pet Free,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,RES,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,IMMEDIATELY AFTER FUNDED CLOSING,STAGING FURNITURE AND ACCESSORIES,No,No,Excl Right,LOT 17 BLK 7 BROADWAY ESTATES 1ST FLG,East,South,"Forced Air, Gas",Public,Public,JOHN E ANDERSON,Keller Williams DTC,Individual,MW,BO,Yes,25,39.596989,-104.981251,3,4,1640,2870,2870,210.37,120.21,80121,2,1230,,,1957,4000,2.8,2.8,1554,600,0.25,11151,42,42,6619,0,349900
Res,S,LEE,Ct,ARAP,SSC,Garage,"Cable Available,Ceiling Fan,Covered Patio,Cook Top,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Jack & Jill Bath,Landscaped Pro,Mstr Bathroom,Media Room,Master Suite,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,Sprinkler,Stove/Range/Ovn,Washer,Wndw Cover,Wood Floors,Walk-In Closets",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Highland                 ,Euclid                   ,Littleton                ,LIT6,R-3,"Conventional,FHA,VA,Cash",,LAND TITLE,48 HOURS AFTER CLOSING,"TVS IN LIVING ROOM AND KITCHEN, ALL CURTAINS",No,No,Excl Right,LOT 13 BLK 3 BROADWAY ESTATES 1ST FLG,East,South,"Forced Air, Gas",Public,Public,Elizabeth Walters,COLORADO HOME REALTY,Individual,LW,BO,Yes,4,39.595568,-104.985397,3,4,1276,2424,2424,219.44,115.51,80121,2,1148,,,1958,5000,2.8,2.8,1779,0,0.23,10019,0,0,6400,0,279900
